George Lidwell,227,,
George Lidwell,562,,
George Lidwell,767,877,
George Lidwell,886,950,
George Lidwell,954,976,
George Lidwell,979,985,
George Lidwell,990,1046,
George Lidwell,1049,1137,
George Lidwell,1147,1179,
George Lidwell,1204,1223,
George Lidwell,1269,1272,
George Lidwell,1276,1283,
George Lidwell,4349,4368,
George Moore,274,,
George Moore,306,,
George Moore,1101,,
George Moore,495,,
George Moore,779,,
George Moore,1028,1030,
George Plumtree,600,,
George Quinnell,659,,
George Robert Mesias,831,,
George Robert Mesias,881,,
George Robert Mesias,1302,,
George Robert Mesias,1908,1956,
George Robert Mesias,2171,,
George Shackleton,720,,
George Skerry,1006,,
Georgina Johnson,195,,
Georgina Johnson,122,,
Georgina Johnson,3620,,
Georgina Simpson,443,,
Georgina Simpson,171,,
Geraghty,67,,
Geraghty,100,,
Gerald,2462,,
Gerald,3009,,
Gerald Gallaher,40,55,
Gerald Mooney,264,,
Gerald Mooney,2518,,
Gerald Moran,4355,4368,
Gerald Ward,1179,,
Gerald Ward,59,,
Gerald Ward,65,80,
Gerty,36,,
Gerty MacDowell,1206,1211,
Gerty MacDowell,1493,,
Gerty MacDowell,1494,,
Gerty MacDowell,9,772,
Gerty MacDowell,851,,
Gerty MacDowell,1007,,
Gerty MacDowell,1102,,
Gerty MacDowell,1253,,
Gerty MacDowell,1300,1303,
Gerty MacDowell,372,386,
Gerty MacDowell,1847,,
Gerty MacDowell,2053,,
Gerty MacDowell,2255,,
Gerty MacDowell,36,,
Gerty MacDowell,1209,,
Girl at Daly's,230,,
Girl at Daly's,306,311,
Girl graduates,1087,,
Girl passing the Stewart institution,1125,,
Girl selling candy,1,6,
"Girl, Andalusian, singing",441,,
"Girl, at shop in Grafton street",524,,
"Girl, blonde, in Thornton's",217,236,
"Girl, blonde, in Thornton's",299,314,
"Girl, in Eustace street hallway",133,,
"Girl, in Meath Street",867,,
"Girl, in office",200,,
"Girl, mourning",518,520,
"Girl, with eczema",6,10,
"Girls, Spanish",1586,,
Gnome,28,38,
Gold Stick,1437,1565,
Goldfinger,1821,1832,
Gong,187,189,
Graham Lemon,331,,
Gramophone,2168,2276,
Gravediggers,709,928,
"Greeks, Jews, & Arabs",1588,,
Green lodges,3993,3994,
Greenleaf Whittier,424,,
Gregor Grey,686,,
Gretta Conroy,522,,
Grossbooted Draymen,21,24,
"Guilds, trades, and trainbands",,,
Gulls,73,83,
Gulls,683,686,
Gumley,645,,
Gumley,1101,,
Gumley,106,110,
Gumley,942,956,
Gumley,1726,,
H. du Boyes,1239,,
H. Rumbold,415,431,
H. Rumbold,592,,
H. Rumbold,1177,1276,
H. Rumbold,4536,4564,
H. Thrift,1258,1260,
H.E.L.Y.S Sandwichmen,123,155,
H.E.L.Y.S Sandwichmen,310,311,
H.E.L.Y.S Sandwichmen,377,379,
H.E.L.Y.S Sandwichmen,1236,1238,
H.E.L.Y.S Sandwichmen,479,485,
H.E.L.Y.S Sandwichmen,201,,
H.J. O'Neill,1255,,
H.T. Gahan,651,653,
"Hag, in Nighttown",4758,4819,
Haines,49,,
Haines,319,731,
Haines,42,,
Haines,91,,
Haines,306,,
Haines,513,,
Haines,1114,,
Haines,1044,1062,
Haines,1065,1095,
Haines,1224,1226,
Haines,1012,1027,
Haines,264,,
"Halberdiers, casqued",4611,4642,
Halliday,190,,
Handsomemarriedwomanrubbedagainstwidebehind-inClonskeatram,4353,4368,
"Harlot, nasty",3009,,
Harriers,272,,
Harris Rosenberg,3222,3232,
Harry Devan,1024,,
Harry Felix Norman,317,,
Head of the Anabaptist chapel,1424,1565,
Head of the Moravian chapel,1425,1565,
Heblon,650,,
Henny Doyle,322,,
Henry Campbell,660,,
Henry Flower,62,,
Henry Flower,303,,
Henry Flower,169,,
Henry Flower,861,,
Henry Flower,1187,,
Henry Flower,1262,,
Henry Flower,733,,
Henry Flower,1769,,*
Henry Flower,2478,2639,
Henry Flower,3003,,
Henry Flower,3212,,
Henry Flower,1797,,
Henry Flower,1841,,
Henry Flower,2252,,
Henry Flower,1235,,
Henry Grattan,4683,4722,
Henry Price,2104,,
Henry Tweedy,232,,
"Hereos, at the burning of Dublin",4680,4722,
Hetty Dillon,1107,,
Highland soldiers,352,353,
Hilton St. Just,1851,,
Historical figures,1845,,
Hollybush,1877,1956,
Holohan,96,,
Holohan,642,,
Holohan,1726,1751,
Holohan,4346,4368,
Honorary Secretary of the Society of Friends,1425,1565,
Horatio Sprague,683,,
Hornblower,555,557,
Hornblower,1264,1264,
Hornblower,1897,1956,
Hornblower,4329,4368,
Hornblower,1257,,
"Horse, dragging sweeper",1771,1894,
"Horse, in nighttown",4877,4920,
"Horse, milkwhite",1444,1565,
Horsepoliceman,423,,
Hotblooded young student,449,,
Hours,4054,4086,
Huckster,837,841,
Huckster,844,880,
Idiot,15,25,
"Idiot, in the gallery",1118,,
Ignatius Gallaher,58,,
Ignatius Gallaher,628,,
Ignatius Gallaher,690,,
Ignatius Rice,181,,
Illgirt server,687,702,
Ines,802,,
Inspector Corley,131,,
Irish evicted tenants,1882,1956,
Isaac Butt,4684,4722,
"Italians, around ice cream cart",309,320,
Ivan St. Austell,1851,,
J. B. Pinker,835,845,
J. Citron,205,,
J. Citron,219,,
J. Citron,1904,1956,
J. Citron,3223,3232,
J. Citron,4357,4368,
J. Citron,573,,
J. Crotthers,926,,
J. Davy,982,,
J. de Bremond,1287,,
J. J. O'Molloy,1644,1751,
J. Kavanagh,22,,
J. Paul Todd,53,,
J.A. Jackson,651,653,
J.B. Jeffs,1258,1260,
J.C. Doyle,314,,
J.C. Doyle,222,,
J.C. Kino,90,,
J.C. Kino,586,,
J.J O'Molloy,282,908,
J.J O'Molloy,958,1075,
J.J O'Molloy,236,237,
J.J O'Molloy,398,424,
J.J O'Molloy,426,439,
J.J O'Molloy,442,463,
J.J. Giltrap,753,,
J.J. Giltrap,232,,
J.J. Giltrap,343,,
J.J. O'Molloy,1008,1561,
J.J. O'Molloy,1573,1918,
J.J. O'Molloy,938,1276,
J.J. O'Neill,509,,
Jack Caffrey,934,,
Jack Fleming,546,,
Jack Hall,456,,
Jack Meredith,3328,3336,
Jack Mooney,800,,
Jack Mooney,814,,
Jack Power,2,927,
Jack Power,419,,
Jack Power,699,,
Jack Power,966,969,
Jack Power,973,983,
Jack Power,986,1041,
Jack Power,127,,
Jack Power,1588,1918,
Jack Power,1140,1276,
Jack Power,1238,,
Jack Power,1272,,
Jack Power's mistress,1272,,
Jack Sohan,40,55,
Jackey Caffrey,237,241,
Jacky Caffrey,13,756,
Jacky Caffrey,132,134,
Jake Crane,2189,,
Jakes McCarthy,622,,
James Carey,442,,
James Cousins,257,,
James Cullen,632,,
James Derwan,587,,
James Derwan,1547,1565,
James Fintan Lalor,1647,,
James Fitzpatrick,544,,
James Francis Xavier (J.F.X.) O'Brien,491,,
James Francis Xavier (J.F.X.) O'Brien,1648,,
James Gordon Bennett,370,,
James Gordon Bennett,1241,,
James Lafayette,1221,,
James Lafayette,1435,,
James Lovebirch,601,,
James Lovebirch,1018,,
James Lyman Molloy,1308,,
James M'Cann,447,,
James Maybrick,235,,
James O'Connor,544,,
James O'Reilly,1465,,
James Rourke,55,,
James Stephens,491,,
James Sullivan Starkey,301,,
James Wought,383,,
James Wought,1087,,
Jammet brothers,900,,
Jammet brothers,4862,,
Jarvey,1770,1918,
"Jarvey, outside the brothel",4321,4323,
"Jarvey, waiting",960,961,
"Jarvey, without tobacco",442,446,
Jem Mullins,1022,,
Jessie Noir,426,,
Jimmy Geary,464,,
Jimmy Henry,982,983,
Jimmy Henry,986,1041,
Jimmy Henry,1626,1751,
Jimmy Henry,4349,4368,
Jimmy Pidgeon,2579,,
Joe Brady,639,,
Joe Brady,703,,
Joe Brady,460,,
Joe Chamberlain,423,,
Joe Chamberlain,791,,
Joe Gallaher,564,,
Joe Hynes,111,,
Joe Hynes,504,927,
Joe Hynes,76,118,
Joe Hynes,1058,,
Joe Hynes,5,1561,
Joe Hynes,1573,1918,
Joe Hynes,1046,,
Joe Hynes,1243,,
Joe Hynes,1191,1195,
Joe Hynes,1612,1618,
Joe Hynes,4342,4368,
Joe Hynes,1248,,
Joe Hynes,1260,,
Joe Hynes,1239,,
Joe Hynes,38,,
Joe Maas,611,,
John Alexander Dowie,13,,
John Alexander Dowie,1584,,*
John Alexander Dowie,1752,1832,
John Alexander Dowie,2205,,*
John Alexander Dowie,332,,
John Alexander Dowie,791,,
John Barrington,231,,
John Buckley,45,,
John Buckley,944,,
John Burke,1391,,
John Burke,2519,,
John Eglinton,18,1112,
John Eglinton,2248,2276,
John F. Taylor,794,,
John F. Taylor,995,,
John Fisher Murray,1647,,
John Fullam,206,,
John Goulding,66,,
John Goulding,658,708,
John Henry Menton,524,918,
John Henry Menton,1006,1033,
John Henry Menton,262,,
John Henry Menton,321,,
John Henry Menton,779,,
John Henry Menton,936,,
John Henry Menton,1028,,
John Henry Menton,1229,1231,
John Henry Menton,730,,
John Henry Menton,1141,1276,
John Henry Menton,1943,,
John Henry Menton,4336,4368,
John Henry Menton,1257,,
John Henry Menton,1524,,
John Henry Menton,1240,,
John Henry Menton,2134,,
John Henry Menton,38,,
John Howard Parnell,500,519,
John Howard Parnell,706,,
John Howard Parnell,425,425,
John Howard Parnell,1007,,
John Howard Parnell,1045,1062,
John Howard Parnell,1065,1095,
John Howard Parnell,1226,1226,
John Howard Parnell,1412,1565,
John Howard Parnell,4343,4368,
John Louis Sprague,684,,
John MacCormack,222,,
John Mallon,1192,,
John Millington Synge,322,,
John Millington Synge,569,,
John Millington Synge,1155,,
John Mitchel,1648,,
John Morley,1656,,
John Mullett,33,,
John Mulligan,746,,
John Murray,1024,,
John Murray's daughters,1024,,
John O'Connell,708,918,
John O'Connell,1236,1276,
John O'Leary,4685,4722,
John Plasto,69,,
John Plasto,191,,
John Plasto,882,,
John Power,1257,,
John Redmond,4685,4722,
John Stewart Parnell,1762,,
John Wyse Nolan,950,,
John Wyse Nolan,968,969,
John Wyse Nolan,973,983,
John Wyse Nolan,986,1041,
John Wyse Nolan,1212,1213,
John Wyse Nolan,1178,1561,
John Wyse Nolan,1573,1918,
John Wyse Nolan,1533,1565,
John Wyse Nolan,3304,3309,
John Wyse Nolan,4352,4368,
Jones,140,,
"Joseph ""Old"" Glynn",395,,
"Joseph ""Old"" Glynn",1955,1956,
Joseph Cuffe,392,,
Joseph Cuffe,105,,
Joseph Cuffe,837,,
Joseph Cuffe,570,,
Joseph Cuffe,926,,
Joseph Cuffe,1008,,
Joseph Cuffe,4338,4368,
Joseph Cuffe,485,,
Joseph Cuffe,2139,,
Joseph Cuffe,510,,
Joseph Cuffe,529,,
Joseph Cuffe,1223,,
Joseph Duggan,964,,
Joseph Goldwater,3222,3232,
Joseph Hutchinson,1010,,
Joseph Hutchinson,1414,1565,
Joseph Kearney,361,,
Joseph Nannetti,76,,
Joseph Nannetti,975,,
Joseph Nannetti,1057,,
Joseph Nannetti,970,972,
Joseph Nannetti,1258,,
Joseph Nannetti,601,,
Joseph Nannetti's fatheri's father,186,,
Josie Breen,202,319,
Josie Breen,779,780,
Josie Breen,1231,1236,
Josie Breen,247,271,
Josie Breen,1051,,
Josie Breen,1081,1083,
Josie Breen,814,,
Josie Breen,962,,
Josie Breen,386,577,
Josie Breen,4344,4368,
Josie Breen,1846,,
Josie Breen,169,,
Josie Breen,203,,
Josie Breen,843,,
Josie Breen,1253,,
Julia Morkan,417,,
Julia Morkan,140,,
Julian Mastianksy,770,,
Julian Mastiansky,205,,
Julian Mastiansky,1904,1956,
Julian Mastiansky,3223,3232,
Julian Mastiansky,4357,4368,
Julian Mastiansky,58,,
Julian Mastiansky,2134,,
Julian Mastiansky,418,,
Julius Higgins,536,,
Justice Fitzgibbon,4343,4368,
Justice Gerald Fitzgibbon,493,,
Justice Gerald Fitzgibon,794,,
Justin M'Carthy,4684,4722,
Kate Morkan,140,,
Katey Dedalus,233,234,
Katey Dedalus,258,263,
Katey Dedalus,266,280,
Katey Dedalus,283,293,
Katey Dedalus,274,,
Katey Dedalus,344,,
Katherine Brophy,132,,
Katherine Brophy's father,132,,
Katherine Talbot,134,,
Kathleen Kearney,376,,
Kathleen Kearney,878,,
Katty Lanner,4044,,
Katty Lanner,269,,
Keating Clay,2932,,
Keeper of the cabman's shelter | Skin-the-Goat Fitzharris,354,356,
Keeper of the cabman's shelter | Skin-the-Goat Fitzharris,444,924,
Keeper of the Kildare Street Museum,1703,1751,
Keogh,939,,
Kevin Egan,164,,
Kevin Egan,216,,
Kevin Egan,1203,,
Kevin Egan,4498,4509,
Kilbride,96,,
King Edward VII,4449,4564,
King's Own Scottish Borderers,1402,1565,
Kisses,1269,1276,
Kitty O'Shea,1352,,
Kitty O'Shea,479,,
Kitty Ricketts,787,,
Kitty Ricketts,1143,,
Kitty Ricketts,2050,4267,
Kitty Ricketts,2225,,*
Kitty Ricketts,4313,4323,
Kitty Ricketts,4387,4728,
Kitty Ricketts' aunt,2228,,
Kitty Ricketts' mother,2228,,
Koehler,258,,
Labouring men,94,95,
Lacquey,643,650,
Lacquey,654,672,
Lacquey,675,708,
Lacquey,711,712,
"Laddies, unseen highland",1249,1258,
"Ladies of society, at the burning of Dublin",4677,4722,
Lady Ball,1011,,
Lady Dudley,700,,
Lady Dudley,515,516,
Lady Dudley,709,710,
Lady Dudley,794,796,
Lady Dudley,1034,1041,
Lady Dudley,1176,,
Lady Dudley,59,,
Lady Dudley,65,80,
Lady Gwendolen Dubedat,1586,1618,
Lady Gwendolyn Dubedat,4354,4368,
Lady Maxwell,59,60,
Lady Maxwell,191,,
Larby Sharon,1590,,
Larry O'Rourke,105,,
Larry O'Rourke,113,125,
Larry O'Rourke,230,232,
Larry O'Rourke,952,,
Larry O'Rourke,1672,1751,
Larry O'Rourke,3046,3047,
Larry O'Rourke,4338,4368,
Larry O'Rourke,451,,
"Lasses from the factory, at the burning of Dublin",4676,4722,
"Lechers, two silent",4319,4323,
Lenehan,300,,
Lenehan,387,898,
Lenehan,1028,1030,
Lenehan,829,,
Lenehan,373,374,
Lenehan,395,,
Lenehan,465,469,
Lenehan,476,514,
Lenehan,517,533,
Lenehan,536,541,
Lenehan,1204,1205,
Lenehan,8,,
Lenehan,10,,
Lenehan,13,,
Lenehan,14,,
Lenehan,18,,
Lenehan,23,,
Lenehan,34,35,
Lenehan,228,228,
Lenehan,232,294,
Lenehan,312,340,
Lenehan,344,351,
Lenehan,360,434,
Lenehan,542,,
Lenehan,1178,1561,
Lenehan,1573,1918,
Lenehan,141,492,
Lenehan,504,1309,
Lenehan,1344,1401,
Lenehan,1407,1571,
Lenehan,1142,1276,
Lenehan,1700,1751,
Lenehan,2238,2276,
Lenehan,3728,3758,
Lenehan,4342,4368,
Lenehan,97,,
Lenehan,146,,
Lenehan,1285,,
Lenehan,2137,,
Lenehan,426,,
Leo ferox,712,,
Leopold Bloom,1,572,
Leopold Bloom,1,572,
Leopold Bloom,5,1033,
Leopold Bloom,26,377,
Leopold Bloom,411,436,
Leopold Bloom,444,449,
Leopold Bloom,671,672,
Leopold Bloom,963,994,
Leopold Bloom,6,937,
Leopold Bloom,1020,1193,
Leopold Bloom,597,603,
Leopold Bloom,1197,1215,
Leopold Bloom,315,316,
Leopold Bloom,520,531,
Leopold Bloom,546,,
Leopold Bloom,585,598,
Leopold Bloom,601,624,
Leopold Bloom,632,641,
Leopold Bloom,974,,
Leopold Bloom,6,,
Leopold Bloom,19,,
Leopold Bloom,25,,
Leopold Bloom,26,,
Leopold Bloom,30,,
Leopold Bloom,32,,
Leopold Bloom,36,,
Leopold Bloom,40,,
Leopold Bloom,41,,
Leopold Bloom,42,,
Leopold Bloom,49,,
Leopold Bloom,54,,
Leopold Bloom,55,,
Leopold Bloom,58,,
Leopold Bloom,60,,
Leopold Bloom,61,,
Leopold Bloom,62,,
Leopold Bloom,86,88,
Leopold Bloom,102,,
Leopold Bloom,149,157,
Leopold Bloom,180,,
Leopold Bloom,185,190,
Leopold Bloom,228,231,
Leopold Bloom,295,311,
Leopold Bloom,341,343,
Leopold Bloom,352,526,
Leopold Bloom,476,,
Leopold Bloom,528,,
Leopold Bloom,767,877,
Leopold Bloom,886,950,
Leopold Bloom,954,976,
Leopold Bloom,979,985,
Leopold Bloom,990,1046,
Leopold Bloom,1049,1146,
Leopold Bloom,1180,1203,
Leopold Bloom,1224,1233,
Leopold Bloom,1237,1268,
Leopold Bloom,1274,1275,
Leopold Bloom,1274,1275,
Leopold Bloom,1284,1294,
Leopold Bloom,211,,
Leopold Bloom,377,380,
Leopold Bloom,407,1488,
Leopold Bloom,1550,,
Leopold Bloom,1755,1918,
Leopold Bloom,9,1306,
Leopold Bloom,352,,
Leopold Bloom,744,,
Leopold Bloom,71,492,
Leopold Bloom,504,1309,
Leopold Bloom,1344,1571,
Leopold Bloom,142,4967,
Leopold Bloom,1,119,
Leopold Bloom,211,,
Leopold Bloom,1260,,
Leopold Bloom,1,2332,
Leopold Bloom,1,,
Leopold Bloom,1,,
Lewis Warner,1107,,
Lieutenant Colonel Heseltine,1177,,
Lieutenant John Myers,1930,1956,
Lieutenant Mulvey,889,,
Lieutenant Mulvey,1282,,
Lieutenant Mulvey,870,,
Lieutenant Mulvey,2133,,
Lieutenant Mulvey,655,,
Lieutenant Mulvey,671,,
Lieutenant Mulvey,748,,
Lieutenant Mulvey,762,,
Lieutenant Mulvey,809,,
Lieutenant Mulvey,853,,
Lieutenant Mulvey,1582,,
Lieutenant Smythe-Smythe,3000,,
Lieutenant Stanley Gardner,313,,
Lieutenant Stanley Gardner,332,,
Lieutenant Stanley Gardner,389,,
Lieutenant Stanley Gardner,867,,
Lieutenant Stanley Gardner,888,,
Liftboy,3003,,
Lily,36,,
Lily Carlisle,698,,
Lipoti Virag,261,,
Lipoti Virag,2304,2639,
Lipoti Virag,1875,,
Lipoti Virag,1909,,
Lipoti Virag,1005,,
Lipton,1554,,
Lizzie Twigg,330,,
Lizzie Twigg,930,,
Loiterers,580,597,
Long John,106,,
Long John Fanning,1034,,
Long John Fanning,1173,1276,
Longhand and Shorthand,923,1276,
Lorcan Sherlock,1011,,
Lorcan Sherlock,1379,1397,
Lord Bellew,1346,,
Lord Edward Fitzgerald,4686,4722,
Lord Frederick Roberts,1331,,
Lord Frederick Roberts,378,,
Lord great chamberlain,1438,1565,
Lord high constable,1438,1565,
Lord Howard de Walden,1279,,
Lord John Corley,112,229,
Lord Mayor of Cork,1415,1565,
Lord Talbot de Malahide,683,,
Lord Talbot de Malahide,1496,,
Lord Talbot de Malahide,136,,
Lord Tennyson,4395,4400,
Lotty Clarke,3355,,
Louis Byrne,885,,
Louis Werner,221,,
Louy Dillon,1107,,
Lowry,158,,
Luke Doyle,274,,
Luke Doyle,1106,,
Luke Doyle,1261,,
Luke Doyle,1338,,
Luke Doyle,1186,,
Lunita Laredo,283,,
Lunita Laredo,846,,
Lunita Laredo,890,,
Lunita Laredo,1185,,
M. Cullen,369,,
M. Moisel,209,,
M. Moisel,3223,3232,
M. Shmulovitch,3221,3232,
M.E. Solomon,1262,1263,
M'Conachie,167,,
M'Curdy Atkinson,1141,,
M'Curdy Atkinson,2525,,
M'Glade,130,,
M'Intosh,805,901,
M'Intosh,1271,1272,
M'Intosh,1061,,
M'Intosh,1465,1564,*
M'Intosh,1560,1565,
M'Intosh,2526,,
M'Intosh,1261,,
M'Intosh,2066,,
Madam Legget Byrne,4042,,
Mademoiselle Ruby,716,,
Maggot O'Reilly,570,,
Maggot O'Reilly,2136,,
Maggy Dedalus,261,263,
Maggy Dedalus,266,280,
Maggy Dedalus,283,293,
Maggy Dedalus,872,,
Maggy Dedalus,274,,
Maindor̩e,1821,1832,
Major Brian Tweedy,507,,
Major Brian Tweedy,1003,,
Major Brian Tweedy,916,,
Major Brian Tweedy,779,,
Major Brian Tweedy,4612,4642,
Major Brian Tweedy,4751,4752,
Major Brian Tweedy,1421,,
Major Brian Tweedy,55,,
Major Brian Tweedy,1420,,
Major Brian Tweedy,2082,,
Major Brian Tweedy,31,,
Major Brian Tweedy,130,,
Major Brian Tweedy,316,,
Major Brian Tweedy,377,,
Major Brian Tweedy,508,,
Major Brian Tweedy,612,,
Major Brian Tweedy,644,,
Major Brian Tweedy,690,,
Major Brian Tweedy,766,,
Major Brian Tweedy,890,,
Major Brian Tweedy,983,,
Major Brian Tweedy,1582,,
Major George Francis Gamble,768,,
Male brutes,2018,2020,
Male form/M'Intosh,2697,2727,*
Mamy Dillon,1107,,
Mamy Dillon,1502,,
Mamy Purefoy,1330,1343,
Mamy Purefoy,164,,
"Man, at the corner of Cuffe Street",914,,
"Man, Cameron Highlander",545,,
"Man, common workman",370,,
"Man, darkvisaged",3110,3122,
"Man, giving oaths",38,39,
"Man, in purple shirt",2035,2038,
"Man, in the pit at the Gaiety",1041,,
"Man, on dropping barge",439,452,
"Man, outside the Grosvenor",99,140,
"Man, outside the Grosvenor",4347,4368,
"Man, playing guitar on the nightboat",1337,,
"Man, resembling Henry Campbell",660,924,
"Man, resembling Henry Campbell",957,1703,
"Man, whom Buck Mulligan saved from drowning",292,,
"Man, with curly hair, in Lucan dairy",271,,
"Man, with red hair, behind tree",545,,
Managing clerk of Drimmie's,4356,4368,
Mananaun MacLir,2262,2276,
Manfield,2814,,
Marcella the midget queen,850,,
Marcus J. Bloom,1115,,
Marcus J. Bloom,1638,,
Marcus J. Bloom,721,,
Marcus J. Bloom,2424,,*
Marcus J. Bloom,4351,4368,
Marcus Tertius Moses,508,,
Marcus Tertius Moses,571,,
Marie Kendall,380,,
Marie Kendall,495,,
Marie Kendall,1141,,
Marie Kendall,1220,,
Marie Kendall,1111,,
Marshall MacMahon,183,,
Martha Clifford,241,259,
Martha Clifford,168,,
Martha Clifford,743,,
Martha Clifford,1002,,
Martha Clifford,230,,
Martha Clifford,327,,
Martha Clifford,25,,
Martha Clifford,27,,
Martha Clifford,32,,
Martha Clifford,229,,
Martha Clifford,689,,
Martha Clifford,713,,
Martha Clifford,835,,
Martha Clifford,897,,
Martha Clifford,1187,,
Martha Clifford,782,,
Martha Clifford,1105,,
Martha Clifford,1213,,
Martha Clifford,1101,1109,
Martha Clifford,751,770,
Martha Clifford,1798,,
Martha Clifford,1842,,
Martha Clifford,2252,,
Martha Clifford,50,,
Martha Clifford,1235,,
Martin Cunningham,331,,
Martin Cunningham,1,919,
Martin Cunningham,1006,1033,
Martin Cunningham,164,,
Martin Cunningham,5,,
Martin Cunningham,956,961,
Martin Cunningham,964,969,
Martin Cunningham,973,983,
Martin Cunningham,986,1041,
Martin Cunningham,910,,
Martin Cunningham,411,,
Martin Cunningham,761,,
Martin Cunningham,1486,,
Martin Cunningham,1588,1918,
Martin Cunningham,1140,1276,
Martin Cunningham,3854,3869,
Martin Cunningham,504,,
Martin Cunningham,1257,,
Martin Cunningham,1238,,
Martin Cunningham,1266,,
Martin Harvey,417,,
Martin Harvey,1055,,
Mary Alice Purefoy,1329,1343,
Mary Alice Purefoy,164,,
Mary Anderson,219,,
Mary Dedalus,200,,
Mary Dedalus,645,,
Mary Dedalus,583,,
Mary Dedalus,30,,
Mary Dedalus,221,,
Mary Dedalus,824,,
Mary Dedalus,682,,
Mary Dedalus,697,,
Mary Dedalus,1123,,
Mary Dedalus,1376,1378,
Mary Dedalus,4157,4240,
Mary Dedalus,4949,,
Mary Dedalus,1804,,
Mary Dedalus,142,,
Mary Dedalus,468,,
Mary Dedalus,538,,
Mary Dedalus,952,,
Mary Dedalus,1299,,
Mary Dedalus,1306,,
Mary Dedalus,1442,,
Mary Driscoll,923,,
Mary Driscoll,862,894,
Mary Driscoll,949,,
Mary Driscoll,56,,
Mary Kelly,1494,,
Mary Shortall,2578,,
"Mary, the servant girl",451,,
Massboy,418,448,
Master of the horse,1437,1565,
Matador Gomez,,,
Matterson,2896,,
Matthew Arnold,2514,,
Matthew Dillon,697,,
Matthew Dillon,1091,,
Matthew Dillon,3162,,
Matthew Dillon,57,,
Matthew Dillon,467,,
Matthew Dillon,1336,,
Matthew Dillon,2136,,
Matthew Dillon,722,,
Matthew Dillon,1313,,
Matthew Dillon,1327,,
Matthew Kane,1253,,
Matthew Tobias,73,,
Maurice Butterly,527,,
Maurice Butterly,1609,1618,
Maximum the second,3976,3994,
Maximum the Second,1289,,
Mayor of Galway,1416,1565,
Mayor of Limerick,1416,1565,
Mayor of Sligo,1416,1565,
Mayor of Waterford,1416,1565,
McCann,256,,
Medical Davy,1185,,
Medical Dick,1183,,
"Medical, in Holles Street",704,,
Men at the Burton,653,702,
Men at the Burton,876,,
"Men, on Margate Strand",1346,,
"Men, stunted",5,13,
Mervyn Browne,619,,
Messenger boy,340,,
"Michael (""Tim"") Kavanagh",639,,
Michael Arthur Bass,1162,,
Michael Arthur Bass,1516,,*
Michael Balfe,418,,
Michael Cusack,880,,
Michael Davitt,4684,4722,
Michael Davitt,1592,,
Michael Davitt,508,,
Michael Davitt,1649,,
Michael Gallagher,1403,,
Michael Geraghty,13,,
Michael Geraghty,4358,4368,
Michael Gunn,1050,,
Michael Gunn,860,,
Michael Gunn,420,,
Michael Gunn,1111,,
Michael Hart,1254,,
Micky Hanlon,891,,
Midges,2677,2687,
Midwives,512,,
Milkwoman,345,,
Milkwoman,386,461,
Millionairess,1461,1565,
Milly Bloom,250,,
Milly Bloom,397,415,
Milly Bloom,87,,
Milly Bloom,121,,
Milly Bloom,445,,
Milly Bloom,952,,
Milly Bloom,163,,
Milly Bloom,200,,
Milly Bloom,206,,
Milly Bloom,760,,
Milly Bloom,874,,
Milly Bloom,1097,,
Milly Bloom,844,,
Milly Bloom,1066,,
Milly Bloom,1656,,
Milly Bloom,785,,
Milly Bloom,918,,
Milly Bloom,1187,,
Milly Bloom,87,,
Milly Bloom,502,,
Milly Bloom,754,,
Milly Bloom,1101,1109,
Milly Bloom,1494,,
Milly Bloom,1556,,
Milly Bloom,540,,
Milly Bloom,3167,3179,
Milly Bloom,509,,
Milly Bloom,362,,
Milly Bloom,829,,
Milly Bloom,860,,
Milly Bloom,942,,
Milly Bloom,1775,,
Milly Bloom,1857,,
Milly Bloom,2277,,
Milly Bloom,159,,
Milly Bloom,291,,
Milly Bloom,571,,
Milly Bloom,717,,
Milly Bloom,850,,
Milly Bloom,943,,
Milly Bloom,1004,,
Milly Bloom,1047,,
Milly Bloom,1167,,
Milly Bloom,1257,,
Milly Bloom,1326,,
Milly Bloom,1489,,
Mina Purefoy,277,,
Mina Purefoy,358,,
Mina Purefoy,431,,
Mina Purefoy,479,,
Mina Purefoy,589,,
Mina Purefoy,903,,
Mina Purefoy,1102,,
Mina Purefoy,959,,
Mina Purefoy,1214,,
Mina Purefoy,112,,
Mina Purefoy,510,,
Mina Purefoy,723,,
Mina Purefoy,883,,
Mina Purefoy,1310,1343,
Mina Purefoy,1412,,
Mina Purefoy,640,,
Mina Purefoy,4345,4368,
Mina Purefoy,4691,4722,
Mina Purefoy,2054,,
Mina Purefoy,159,,
Minnie Watchman,3223,3232,
Miram Dandrade,4360,4368,
Miriam Dandrade,350,,
Miriam Dandrade,2994,,
Miss de Courcy,1178,,
Miss Douce,962,963,
Miss Douce,1197,1199,
Miss Douce,1,,
Miss Douce,8,,
Miss Douce,9,,
Miss Douce,11,,
Miss Douce,14,,
Miss Douce,18,,
Miss Douce,33,,
Miss Douce,34,35,
Miss Douce,37,,
Miss Douce,38,,
Miss Douce,45,,
Miss Douce,47,,
Miss Douce,48,,
Miss Douce,49,,
Miss Douce,59,,
Miss Douce,64,148,
Miss Douce,158,184,
Miss Douce,191,228,
Miss Douce,232,294,
Miss Douce,312,340,
Miss Douce,344,351,
Miss Douce,360,526,
Miss Douce,528,,
Miss Douce,767,877,
Miss Douce,886,950,
Miss Douce,954,976,
